Date,AAPL,AMZN,GOOGL,MSFT,TSLA,^GSPC
2025-01-08,241.1592254638672,222.1300048828125,193.05747985839844,419.58251953125,394.94000244140625,5918.25
2025-01-10,235.3463592529297,218.94000244140625,191.15623474121094,414.0382995605469,394.739990234375,5827.0400390625
2025-01-13,232.91189575195312,218.4600067138672,190.13099670410156,412.2989196777344,403.30999755859375,5836.22021484375
2025-01-14,231.79904174804688,217.75999450683594,188.78721618652344,410.7967834472656,396.3599853515625,5842.91015625
2025-01-15,236.35987854003906,223.35000610351562,194.6501007080078,421.3119812011719,428.2200012207031,5949.91015625
2025-01-16,226.81089782714844,220.66000366210938,192.02224731445312,419.6022644042969,413.82000732421875,5937.33984375
2025-01-17,228.5199737548828,225.94000244140625,195.09803771972656,424.0000915527344,426.5,5996.66015625
2025-01-21,221.22657775878906,230.7100067138672,197.1385955810547,423.4763488769531,424.07000732421875,6049.240234375
2025-01-22,222.4090118408203,235.00999450683594,197.45712280273438,440.9688415527344,415.1099853515625,6086.3701171875
2025-01-23,222.24008178710938,235.4199981689453,197.0689239501953,441.4728088378906,412.3800048828125,6118.7099609375
2025-01-24,221.36566162109375,234.85000610351562,199.2886505126953,438.8539123535156,406.5799865722656,6101.240234375
2025-01-27,228.4007110595703,235.4199981689453,190.9273223876953,429.46527099609375,397.1499938964844,6012.27978515625
2025-01-28,236.74742126464844,238.14999389648438,194.40126037597656,441.95709228515625,398.0899963378906,6067.7001953125
2025-01-29,237.84042358398438,237.07000732421875,194.5107421875,437.1441650390625,389.1000061035156,6039.31005859375
2025-01-30,236.0816650390625,234.63999938964844,199.9456329345703,410.12469482421875,400.2799987792969,6071.169921875
